reading,mote_id,indoor,humidity,temperature,label
3728,1,1,42.08,26.65,0
3729,1,1,42.15,26.67,0
3730,1,1,42.18,26.69,0
3731,1,1,42.22,26.72,0
3732,1,1,42.28,26.75,0
3733,1,1,42.32,26.77,0
3734,1,1,42.32,26.77,0
3735,1,1,42.35,26.79,0
3736,1,1,42.35,26.79,0
3737,1,1,42.38,26.8,0
3738,1,1,42.35,26.8,0
3739,1,1,42.28,26.82,0
3740,1,1,42.18,26.83,0
3741,1,1,42.12,26.82,0
3742,1,1,42.08,26.85,0
3743,1,1,42.08,26.85,0
3744,1,1,42.12,26.87,0
3745,1,1,42.18,26.87,0
3746,1,1,42.22,26.89,0
3747,1,1,42.25,26.89,0
3748,1,1,42.25,26.91,0
3749,1,1,42.25,26.91,0
3750,1,1,42.28,26.91,0
3751,1,1,42.28,26.92,0
3752,1,1,42.32,26.93,0
3753,1,1,42.28,26.94,0
3754,1,1,42.28,26.95,0
3755,1,1,42.32,26.96,0
3756,1,1,42.32,26.97,0
3757,1,1,42.35,26.97,0
3758,1,1,42.38,26.97,0
3759,1,1,42.35,26.97,0
3760,1,1,42.35,26.99,0
3761,1,1,42.32,26.99,0
3762,1,1,42.35,27.01,0
3763,1,1,42.32,27.01,0
3764,1,1,42.32,27.01,0
3765,1,1,42.32,27.01,0
3766,1,1,42.35,27.03,0
3767,1,1,42.42,27.03,0
3768,1,1,42.42,27.03,0
3769,1,1,42.45,27.04,0
3770,1,1,42.42,27.05,0
3771,1,1,42.42,27.05,0
3772,1,1,42.38,27.05,0
3773,1,1,42.38,27.07,0
3774,1,1,42.35,27.06,0
3775,1,1,42.32,27.07,0
3776,1,1,42.32,27.07,0
3777,1,1,42.32,27.08,0
3778,1,1,42.35,27.07,0
3779,1,1,42.38,27.08,0
3780,1,1,42.42,27.08,0
3781,1,1,42.42,27.09,0
3782,1,1,42.42,27.09,0
3783,1,1,42.38,27.09,0
3784,1,1,42.38,27.09,0
3785,1,1,42.35,27.09,0
3786,1,1,42.32,27.11,0
3787,1,1,42.32,27.1,0
3788,1,1,42.32,27.1,0
3789,1,1,42.35,27.12,0
3790,1,1,42.35,27.11,0
3791,1,1,42.35,27.12,0
3792,1,1,42.35,27.13,0
3793,1,1,42.35,27.14,0
3794,1,1,42.35,27.13,0
3795,1,1,42.35,27.13,0
3796,1,1,42.35,27.13,0
3797,1,1,42.32,27.13,0
3798,1,1,42.32,27.13,0
3799,1,1,42.32,27.14,0
3800,1,1,42.32,27.14,0
3801,1,1,42.32,27.14,0
3802,1,1,42.32,27.15,0
3803,1,1,42.35,27.15,0
3804,1,1,42.38,27.15,0
3805,1,1,42.38,27.14,0
3806,1,1,42.38,27.16,0
3807,1,1,42.38,27.16,0
3808,1,1,42.38,27.15,0
3809,1,1,42.38,27.15,0
3810,1,1,42.38,27.16,0
3811,1,1,42.38,27.17,0
3812,1,1,42.38,27.15,0
3813,1,1,42.42,27.17,0
3814,1,1,42.42,27.16,0
3815,1,1,42.42,27.17,0
3816,1,1,42.42,27.16,0
3817,1,1,42.42,27.16,0
3818,1,1,42.42,27.17,0
3819,1,1,42.38,27.17,0
3820,1,1,42.42,27.17,0
3821,1,1,42.42,27.17,0
3822,1,1,42.38,27.17,0
3823,1,1,42.42,27.16,0
3824,1,1,42.38,27.17,0
3825,1,1,42.42,27.17,0
3826,1,1,42.42,27.17,0
3827,1,1,42.42,27.17,0
3828,1,1,42.38,27.17,0
3829,1,1,42.38,27.18,0
3830,1,1,42.38,27.17,0
3831,1,1,42.38,27.18,0
3832,1,1,42.38,27.18,0
3833,1,1,42.38,27.18,0
3834,1,1,42.38,27.18,0
3835,1,1,42.38,27.18,0
3836,1,1,42.42,27.18,0
3837,1,1,42.42,27.21,0
3838,1,1,42.42,27.18,0
3839,1,1,42.45,27.19,0
3840,1,1,42.45,27.19,0
3841,1,1,42.45,27.19,0
3842,1,1,42.45,27.19,0
3843,1,1,42.45,27.19,0
3844,1,1,42.45,27.2,0
3845,1,1,42.45,27.19,0
3846,1,1,42.45,27.19,0
3847,1,1,42.45,27.2,0
3848,1,1,42.48,27.19,0
3849,1,1,42.45,27.19,0
3850,1,1,42.45,27.19,0
3851,1,1,42.42,27.2,0
3852,1,1,42.42,27.19,0
3853,1,1,42.42,27.19,0
3854,1,1,42.42,27.19,0
3855,1,1,42.45,27.19,0
3856,1,1,42.42,27.2,0
3857,1,1,42.42,27.19,0
3858,1,1,42.45,27.19,0
3859,1,1,42.45,27.2,0
3860,1,1,42.45,27.2,0
3861,1,1,42.45,27.2,0
3862,1,1,42.45,27.19,0
3863,1,1,42.45,27.2,0
3864,1,1,42.45,27.21,0
3865,1,1,42.45,27.2,0
3866,1,1,42.45,27.21,0
3867,1,1,42.45,27.19,0
3868,1,1,42.45,27.2,0
3869,1,1,42.45,27.21,0
3870,1,1,42.45,27.2,0
3871,1,1,42.45,27.21,0
3872,1,1,42.48,27.2,0
3873,1,1,42.45,27.2,0
3874,1,1,42.45,27.19,0
3875,1,1,42.45,27.2,0
3876,1,1,42.45,27.2,0
3877,1,1,42.45,27.21,0
3878,1,1,42.45,27.2,0
3879,1,1,42.45,27.21,0
3880,1,1,42.45,27.2,0
3881,1,1,42.45,27.21,0
3882,1,1,42.45,27.2,0
3883,1,1,42.45,27.2,0
3884,1,1,42.48,27.2,0
3885,1,1,42.52,27.2,0
3886,1,1,42.52,27.21,0
3887,1,1,42.52,27.2,0
3888,1,1,42.52,27.2,0
3889,1,1,42.52,27.21,0
3890,1,1,42.52,27.21,0
3891,1,1,42.52,27.21,0
3892,1,1,42.52,27.21,0
3893,1,1,42.52,27.21,0
3894,1,1,42.52,27.22,0
3895,1,1,42.48,27.21,0
3896,1,1,42.52,27.19,0
3897,1,1,42.52,27.21,0
3898,1,1,42.52,27.21,0
3899,1,1,42.52,27.21,0
3900,1,1,42.48,27.21,0
3901,1,1,42.52,27.2,0
3902,1,1,42.52,27.2,0
3903,1,1,42.52,27.21,0
3904,1,1,42.52,27.2,0
3905,1,1,42.45,27.21,0
3906,1,1,42.48,27.2,0
3907,1,1,42.48,27.21,0
3908,1,1,42.48,27.2,0
3909,1,1,42.48,27.21,0
3910,1,1,42.52,27.21,0
3911,1,1,42.52,27.21,0
3912,1,1,42.55,27.21,0
3913,1,1,42.55,27.22,0
3914,1,1,42.55,27.21,0
3915,1,1,42.58,27.21,0
3916,1,1,42.58,27.21,0
3917,1,1,42.55,27.21,0
3918,1,1,42.58,27.21,0
3919,1,1,42.58,27.21,0
3920,1,1,42.58,27.21,0
3921,1,1,42.58,27.22,0
3922,1,1,42.58,27.2,0
3923,1,1,42.58,27.22,0
3924,1,1,42.58,27.21,0
3925,1,1,42.62,27.21,0
3926,1,1,42.62,27.21,0
3927,1,1,42.65,27.21,0
3928,1,1,42.65,27.21,0
3929,1,1,42.65,27.21,0
3930,1,1,42.65,27.21,0
3931,1,1,42.65,27.21,0
3932,1,1,42.65,27.21,0
3933,1,1,42.65,27.21,0
3934,1,1,42.65,27.21,0
3935,1,1,42.65,27.22,0
3936,1,1,42.65,27.21,0
3937,1,1,42.65,27.22,0
3938,1,1,42.65,27.21,0
3939,1,1,42.65,27.21,0
3940,1,1,42.65,27.2,0
3941,1,1,42.65,27.22,0
3942,1,1,42.65,27.21,0
3943,1,1,42.65,27.22,0
3944,1,1,42.65,27.22,0
3945,1,1,42.65,27.21,0
3946,1,1,42.65,27.21,0
3947,1,1,42.65,27.21,0
3948,1,1,42.65,27.21,0
3949,1,1,42.65,27.22,0
3950,1,1,42.65,27.21,0
3951,1,1,42.65,27.21,0
3952,1,1,42.65,27.21,0
3953,1,1,42.69,27.21,0
3954,1,1,42.69,27.2,0
3955,1,1,42.69,27.22,0
3956,1,1,42.69,27.21,0
3957,1,1,42.72,27.22,0
3958,1,1,42.72,27.21,0
3959,1,1,42.72,27.21,0
3960,1,1,42.72,27.21,0
3961,1,1,42.72,27.22,0
3962,1,1,42.72,27.21,0
3963,1,1,42.72,27.22,0
3964,1,1,42.72,27.22,0
3965,1,1,42.72,27.21,0
3966,1,1,42.72,27.21,0
3967,1,1,42.75,27.21,0
3968,1,1,42.72,27.22,0
3969,1,1,42.75,27.23,0
3970,1,1,42.75,27.22,0
3971,1,1,42.79,27.21,0
3972,1,1,42.79,27.21,0
3973,1,1,42.75,27.22,0
3974,1,1,42.75,27.22,0
3975,1,1,42.79,27.22,0
3976,1,1,42.72,27.21,0
3977,1,1,42.75,27.22,0
3978,1,1,42.75,27.22,0
3979,1,1,42.79,27.22,0
3980,1,1,42.79,27.21,0
3981,1,1,42.79,27.21,0
3982,1,1,42.79,27.21,0
3983,1,1,42.79,27.22,0
3984,1,1,42.79,27.21,0
3985,1,1,42.79,27.21,0
3986,1,1,42.79,27.21,0
3987,1,1,42.79,27.22,0
3988,1,1,42.79,27.21,0
3989,1,1,42.82,27.23,0
3990,1,1,42.82,27.21,0
3991,1,1,42.82,27.22,0
3992,1,1,42.79,27.21,0
3993,1,1,42.79,27.21,0
3994,1,1,42.79,27.21,0
3995,1,1,42.75,27.21,0
3996,1,1,42.75,27.21,0
3997,1,1,42.72,27.21,0
3998,1,1,42.72,27.21,0
3999,1,1,42.72,27.21,0
4000,1,1,42.72,27.21,0
4001,1,1,42.72,27.22,0
4002,1,1,42.72,27.21,0
4003,1,1,42.75,27.21,0
4004,1,1,42.75,27.21,0
4005,1,1,42.75,27.21,0
4006,1,1,42.79,27.21,0
4007,1,1,42.79,27.21,0
4008,1,1,42.82,27.22,0
4009,1,1,42.85,27.22,0
4010,1,1,42.85,27.21,0
4011,1,1,42.85,27.22,0
4012,1,1,42.85,27.22,0
4013,1,1,42.85,27.23,0
4014,1,1,42.85,27.22,0
4015,1,1,42.89,27.21,0
4016,1,1,42.85,27.22,0
4017,1,1,42.89,27.22,0
4018,1,1,42.85,27.21,0
4019,1,1,42.85,27.21,0
4020,1,1,42.82,27.21,0
4021,1,1,42.79,27.21,0
4022,1,1,42.79,27.2,0
4023,1,1,42.79,27.21,0
4024,1,1,42.79,27.22,0
4025,1,1,42.79,27.21,0
4026,1,1,42.79,27.22,0
4027,1,1,42.79,27.21,0
4028,1,1,42.82,27.21,0
4029,1,1,42.82,27.23,0
4030,1,1,42.85,27.21,0
4031,1,1,42.85,27.21,0
4032,1,1,42.85,27.21,0
4033,1,1,42.85,27.22,0
4034,1,1,42.85,27.22,0
4035,1,1,42.85,27.21,0
4036,1,1,42.82,27.21,0
4037,1,1,42.85,27.22,0
4038,1,1,42.82,27.21,0
4039,1,1,42.79,27.21,0
4040,1,1,42.79,27.21,0
4041,1,1,42.79,27.21,0
4042,1,1,42.79,27.21,0
4043,1,1,42.75,27.21,0
4044,1,1,42.79,27.21,0
4045,1,1,42.79,27.22,0
4046,1,1,42.79,27.22,0
4047,1,1,42.79,27.21,0
4048,1,1,42.79,27.22,0
4049,1,1,42.79,27.21,0
4050,1,1,42.79,27.21,0
4051,1,1,42.79,27.22,0
4052,1,1,42.79,27.21,0
4053,1,1,42.79,27.21,0
4054,1,1,42.79,27.21,0
4055,1,1,42.79,27.21,0
4056,1,1,42.79,27.21,0
4057,1,1,42.79,27.21,0
4058,1,1,42.79,27.22,0
4059,1,1,42.79,27.22,0
4060,1,1,42.79,27.21,0
4061,1,1,42.82,27.21,0
4062,1,1,42.82,27.22,0
4063,1,1,42.85,27.21,0
4064,1,1,42.85,27.22,0
4065,1,1,42.85,27.21,0
4066,1,1,42.85,27.21,0
4067,1,1,42.89,27.21,0
4068,1,1,42.85,27.21,0
4069,1,1,42.85,27.22,0
4070,1,1,42.85,27.21,0
4071,1,1,42.85,27.21,0
4072,1,1,42.85,27.21,0
4073,1,1,42.89,27.21,0
4074,1,1,42.85,27.21,0
4075,1,1,42.92,27.21,0
4076,1,1,42.92,27.21,0
4077,1,1,42.92,27.22,0
4078,1,1,42.92,27.22,0
4079,1,1,42.92,27.21,0
4080,1,1,42.92,27.21,0
4081,1,1,42.92,27.22,0
4082,1,1,42.92,27.21,0
4083,1,1,42.89,27.22,0
4084,1,1,42.89,27.22,0
4085,1,1,42.85,27.22,0
4086,1,1,42.85,27.23,0
4087,1,1,42.89,27.21,0
4088,1,1,42.92,27.21,0
4089,1,1,42.92,27.21,0
4090,1,1,42.92,27.22,0
4091,1,1,42.92,27.21,0
4092,1,1,42.92,27.21,0
4093,1,1,42.92,27.21,0
4094,1,1,42.95,27.21,0
4095,1,1,42.92,27.21,0
4096,1,1,42.92,27.21,0
4097,1,1,42.92,27.21,0
4098,1,1,42.92,27.21,0
4099,1,1,42.92,27.2,0
4100,1,1,42.95,27.21,0
4101,1,1,42.95,27.22,0
4102,1,1,42.99,27.21,0
4103,1,1,42.99,27.21,0
4104,1,1,42.99,27.21,0
4105,1,1,42.99,27.22,0
4106,1,1,42.99,27.21,0
4107,1,1,42.99,27.22,0
4108,1,1,42.99,27.22,0
4109,1,1,42.99,27.21,0
4110,1,1,42.99,27.21,0
4111,1,1,42.99,27.21,0
4112,1,1,42.99,27.2,0
4113,1,1,42.99,27.22,0
4114,1,1,42.99,27.22,0
4115,1,1,42.99,27.22,0
4116,1,1,42.95,27.21,0
4117,1,1,42.95,27.21,0
4118,1,1,42.95,27.21,0
4119,1,1,42.92,27.2,0
4120,1,1,42.92,27.21,0
4121,1,1,42.99,27.21,0
4122,1,1,42.95,27.23,0
4123,1,1,42.99,27.22,0
4124,1,1,42.99,27.21,0
4125,1,1,42.99,27.22,0
4126,1,1,42.99,27.21,0
4127,1,1,42.99,27.21,0
4128,1,1,42.99,27.21,0
4129,1,1,42.99,27.21,0
4130,1,1,42.99,27.21,0
4131,1,1,43.02,27.21,0
4132,1,1,42.99,27.2,0
4133,1,1,42.99,27.22,0
4134,1,1,42.99,27.21,0
4135,1,1,42.99,27.21,0
4136,1,1,42.99,27.22,0
4137,1,1,42.99,27.21,0
4138,1,1,43.02,27.21,0
4139,1,1,43.02,27.21,0
4140,1,1,43.05,27.2,0
4141,1,1,43.05,27.22,0
4142,1,1,43.05,27.21,0
4143,1,1,43.05,27.2,0
4144,1,1,43.05,27.21,0
4145,1,1,43.05,27.21,0
4146,1,1,43.05,27.21,0
4147,1,1,43.02,27.22,0
4148,1,1,43.05,27.21,0
4149,1,1,43.02,27.21,0
4150,1,1,42.99,27.21,0
4151,1,1,42.99,27.22,0
4152,1,1,42.99,27.21,0
4153,1,1,42.99,27.21,0
4154,1,1,42.99,27.21,0
4155,1,1,42.99,27.2,0
4156,1,1,42.99,27.21,0
4157,1,1,42.99,27.2,0
4158,1,1,42.99,27.21,0
4159,1,1,43.02,27.21,0
4160,1,1,43.02,27.21,0
4161,1,1,42.99,27.21,0
4162,1,1,43.05,27.23,0
4163,1,1,43.02,27.21,0
4164,1,1,43.05,27.21,0
4165,1,1,43.05,27.21,0
4166,1,1,43.05,27.21,0
4167,1,1,43.05,27.21,0
4168,1,1,43.05,27.21,0
4169,1,1,43.05,27.22,0
4170,1,1,43.05,27.21,0
4171,1,1,43.05,27.2,0
4172,1,1,43.05,27.21,0
4173,1,1,43.05,27.21,0
4174,1,1,43.05,27.2,0
4175,1,1,43.05,27.19,0
4176,1,1,42.99,27.18,0
4177,1,1,42.95,27.18,0
4178,1,1,42.95,27.16,0
4179,1,1,42.99,27.16,0
4180,1,1,42.99,27.14,0
4181,1,1,42.99,27.13,0
4182,1,1,42.99,27.12,0
4183,1,1,42.99,27.13,0
4184,1,1,42.99,27.12,0
4185,1,1,42.92,27.11,0
4186,1,1,42.92,27.1,0
4187,1,1,42.85,27.09,0
4188,1,1,42.72,27.09,0
4189,1,1,42.65,27.09,0
4190,1,1,42.65,27.09,0
4191,1,1,42.58,27.08,0
4192,1,1,42.55,27.07,0
4193,1,1,42.52,27.07,0
4194,1,1,42.52,27.06,0
4195,1,1,42.52,27.06,0
4196,1,1,42.45,27.05,0
4197,1,1,42.45,27.05,0
4198,1,1,42.45,27.04,0
4199,1,1,42.45,27.03,0
4200,1,1,42.42,27.03,0
4201,1,1,42.42,27.01,0
4202,1,1,42.38,27,0
4203,1,1,42.38,27,0
4204,1,1,42.38,26.99,0
4205,1,1,42.42,26.98,0
4206,1,1,42.45,26.98,0
4207,1,1,42.45,26.99,0
4208,1,1,42.45,26.99,0
4209,1,1,42.38,26.99,0
4210,1,1,42.35,26.99,0
4211,1,1,42.35,26.99,0
4212,1,1,42.32,27,0
4213,1,1,42.25,26.97,0
4214,1,1,42.22,26.97,0
4215,1,1,42.18,26.96,0
4216,1,1,42.18,26.93,0
4217,1,1,42.18,26.94,0
4218,1,1,42.18,26.93,0
4219,1,1,42.22,26.94,0
4220,1,1,42.18,26.93,0
4221,1,1,42.15,26.93,0
4222,1,1,42.12,26.92,0
4223,1,1,42.15,26.92,0
4224,1,1,42.18,26.91,0
4225,1,1,42.12,26.9,0
4226,1,1,42.15,26.91,0
4227,1,1,42.15,26.89,0
4228,1,1,42.12,26.88,0
4229,1,1,42.15,26.89,0
4230,1,1,42.12,26.86,0
4231,1,1,42.12,26.85,0
4232,1,1,42.18,26.87,0
4233,1,1,42.18,26.85,0
4234,1,1,42.12,26.85,0
4235,1,1,42.12,26.84,0
4236,1,1,42.12,26.82,0
4237,1,1,42.05,26.82,0
4238,1,1,42.02,26.81,0
4239,1,1,42.05,26.8,0
4240,1,1,42.05,26.8,0
4241,1,1,42.02,26.79,0
4242,1,1,42.05,26.77,0
4243,1,1,42.05,26.81,0
4244,1,1,42.05,26.81,0
4245,1,1,42.05,26.81,0
4246,1,1,41.98,26.8,0
4247,1,1,41.98,26.79,0
4248,1,1,41.98,26.78,0
4249,1,1,41.98,26.77,0
4250,1,1,42.02,26.78,0
4251,1,1,41.98,26.77,0
4252,1,1,41.98,26.77,0
4253,1,1,41.95,26.75,0
4254,1,1,41.98,26.74,0
4255,1,1,41.98,26.76,0
4256,1,1,41.95,26.75,0
4257,1,1,41.91,26.75,0
4258,1,1,41.91,26.74,0
4259,1,1,41.91,26.74,0
4260,1,1,41.85,26.73,0
4261,1,1,41.88,26.73,0
4262,1,1,41.85,26.73,0
4263,1,1,41.85,26.73,0
4264,1,1,41.85,26.72,0
4265,1,1,41.85,26.72,0
4266,1,1,41.85,26.73,0
4267,1,1,41.85,26.71,0
4268,1,1,41.85,26.71,0
4269,1,1,41.85,26.7,0
4270,1,1,41.85,26.69,0
4271,1,1,41.85,26.69,0
4272,1,1,41.85,26.67,0
4273,1,1,41.85,26.67,0
4274,1,1,41.85,26.69,0
4275,1,1,41.85,26.69,0
4276,1,1,41.85,26.68,0
4277,1,1,41.81,26.68,0
4278,1,1,41.78,26.65,0
4279,1,1,41.78,26.65,0
4280,1,1,41.78,26.64,0
4281,1,1,41.78,26.64,0
4282,1,1,41.78,26.63,0
4283,1,1,41.78,26.63,0
4284,1,1,41.78,26.63,0
4285,1,1,41.78,26.64,0
4286,1,1,41.75,26.64,0
4287,1,1,41.75,26.66,0
4288,1,1,41.75,26.63,0
4289,1,1,41.78,26.63,0
4290,1,1,41.71,26.63,0
4291,1,1,41.75,26.62,0
4292,1,1,41.75,26.6,0
4293,1,1,41.75,26.62,0
4294,1,1,41.78,26.61,0
4295,1,1,41.75,26.59,0
4296,1,1,41.75,26.59,0
4297,1,1,41.78,26.6,0
4298,1,1,41.85,26.61,0
4299,1,1,41.91,26.61,0
4300,1,1,41.95,26.61,0
4301,1,1,42.05,26.62,0
4302,1,1,42.18,26.62,0
4303,1,1,42.25,26.62,0
4304,1,1,42.32,26.64,0
4305,1,1,42.35,26.66,0
4306,1,1,42.38,26.67,0
4307,1,1,42.35,26.7,0
4308,1,1,42.38,26.71,0
4309,1,1,42.38,26.73,0
4310,1,1,42.45,26.72,0
4311,1,1,42.45,26.73,0
4312,1,1,42.45,26.74,0
4313,1,1,42.48,26.74,0
4314,1,1,42.38,26.75,0
4315,1,1,42.35,26.75,0
4316,1,1,42.32,26.77,0
4317,1,1,42.25,26.79,0
4318,1,1,42.25,26.79,0
4319,1,1,42.32,26.8,0
4320,1,1,42.38,26.8,0
4321,1,1,42.45,26.82,0
4322,1,1,42.52,26.83,0
4323,1,1,42.48,26.83,0
4324,1,1,42.48,26.82,0
4325,1,1,42.45,26.82,0
4326,1,1,42.45,26.84,0
4327,1,1,42.48,26.84,0
4328,1,1,42.52,26.85,0
4329,1,1,42.52,26.85,0
4330,1,1,42.52,26.87,0
4331,1,1,42.52,26.86,0
4332,1,1,42.52,26.89,0
4333,1,1,42.52,26.89,0
4334,1,1,42.55,26.9,0
4335,1,1,42.52,26.89,0
4336,1,1,42.52,26.9,0
4337,1,1,42.55,26.91,0
4338,1,1,42.58,26.91,0
4339,1,1,42.58,26.92,0
4340,1,1,42.58,26.92,0
4341,1,1,42.58,26.92,0
4342,1,1,42.55,26.93,0
4343,1,1,42.55,26.93,0
4344,1,1,42.55,26.92,0
4345,1,1,42.55,26.92,0
4346,1,1,42.55,26.93,0
4347,1,1,42.55,26.94,0
4348,1,1,42.58,26.94,0
4349,1,1,42.58,26.95,0
4350,1,1,42.58,26.96,0
4351,1,1,42.58,26.95,0
4352,1,1,42.58,26.96,0
4353,1,1,42.58,26.96,0
4354,1,1,42.58,26.96,0
4355,1,1,42.58,26.97,0
4356,1,1,42.58,26.97,0
4357,1,1,42.58,26.97,0
4358,1,1,42.58,26.97,0
4359,1,1,42.55,26.97,0
4360,1,1,42.58,26.99,0
4361,1,1,42.58,26.99,0
4362,1,1,42.58,26.99,0
4363,1,1,42.58,26.98,0
4364,1,1,42.55,26.98,0
4365,1,1,42.55,26.99,0
4366,1,1,42.55,26.98,0
4367,1,1,42.55,26.97,0
4368,1,1,42.58,26.99,0
4369,1,1,42.58,26.99,0
4370,1,1,42.58,26.99,0
4371,1,1,42.58,26.99,0
4372,1,1,42.62,27,0
4373,1,1,42.58,27,0
4374,1,1,42.58,27,0
4375,1,1,42.58,27,0
4376,1,1,42.58,27.01,0
4377,1,1,42.58,27.01,0
4378,1,1,42.58,27,0
4379,1,1,42.58,27,0
4380,1,1,42.58,27.01,0
4381,1,1,42.58,27.02,0
4382,1,1,42.58,27.01,0
4383,1,1,42.58,27.01,0
4384,1,1,42.58,27.01,0
4385,1,1,42.58,27.01,0
4386,1,1,42.62,27.01,0
4387,1,1,42.58,27.02,0
4388,1,1,42.58,27.02,0
4389,1,1,42.58,27.03,0
4390,1,1,42.58,27.01,0
4391,1,1,42.58,27.02,0
4392,1,1,42.58,27.02,0
4393,1,1,42.58,27.03,0
4394,1,1,42.65,27.03,0
4395,1,1,42.65,27.03,0
4396,1,1,42.65,27.02,0
4397,1,1,42.65,27.03,0
4398,1,1,42.65,27.03,0
4399,1,1,42.65,27.03,0
4400,1,1,42.65,27.03,0
4401,1,1,42.65,27.05,0
4402,1,1,42.65,27.04,0
4403,1,1,42.65,27.03,0
4404,1,1,42.65,27.03,0
4405,1,1,42.62,27.04,0
4406,1,1,42.58,27.04,0
4407,1,1,42.58,27.04,0
4408,1,1,42.58,27.03,0
4409,1,1,42.58,27.03,0
4410,1,1,42.58,27.04,0
4411,1,1,42.58,27.04,0
4412,1,1,42.62,27.03,0
4413,1,1,42.62,27.04,0
4414,1,1,42.62,27.04,0
4415,1,1,42.62,27.05,0
4416,1,1,42.62,27.05,0
4417,1,1,42.62,27.05,0
1,2,1,48.09,27.69,0
2,2,1,48.55,27.65,0
3,2,1,48.61,27.64,0
4,2,1,48.71,27.63,0
5,2,1,48.71,27.63,0
6,2,1,48.58,27.65,0
7,2,1,48.38,27.65,0
8,2,1,48.25,27.65,0
9,2,1,48.16,27.67,0
10,2,1,48.12,27.67,0
11,2,1,47.99,27.67,0
12,2,1,48.06,27.66,0
13,2,1,47.93,27.65,0
14,2,1,47.8,27.65,0
15,2,1,47.8,27.65,0
16,2,1,47.7,27.66,0
17,2,1,47.67,27.65,0
18,2,1,47.67,27.65,0
19,2,1,47.64,27.65,0
20,2,1,47.67,27.64,0
21,2,1,47.64,27.64,0
22,2,1,47.67,27.64,0
23,2,1,47.67,27.64,0
24,2,1,47.73,27.63,0
25,2,1,47.77,27.63,0
26,2,1,47.73,27.63,0
27,2,1,47.67,27.62,0
28,2,1,47.7,27.62,0
29,2,1,47.73,27.59,0
30,2,1,47.73,27.6,0
31,2,1,47.67,27.6,0
32,2,1,47.93,27.59,0
33,2,1,48.19,27.54,0
34,2,1,48.19,27.55,0
35,2,1,48.12,27.55,0
36,2,1,48.09,27.56,0
37,2,1,47.86,27.58,0
38,2,1,47.7,27.58,0
39,2,1,47.67,27.57,0
40,2,1,47.64,27.58,0
41,2,1,47.67,27.58,0
42,2,1,47.67,27.57,0
43,2,1,47.67,27.58,0
44,2,1,47.7,27.57,0
45,2,1,47.67,27.57,0
46,2,1,47.83,27.55,0
47,2,1,47.96,27.53,0
48,2,1,47.93,27.52,0
49,2,1,47.8,27.53,0
50,2,1,47.8,27.51,0
51,2,1,47.77,27.49,0
52,2,1,47.73,27.49,0
53,2,1,47.67,27.5,0
54,2,1,47.67,27.5,0
55,2,1,47.6,27.51,0
56,2,1,47.54,27.49,0
57,2,1,47.54,27.49,0
58,2,1,47.57,27.5,0
59,2,1,47.67,27.48,0
60,2,1,47.99,27.47,0
61,2,1,47.93,27.47,0
62,2,1,47.86,27.47,0
63,2,1,47.8,27.45,0
64,2,1,47.7,27.47,0
65,2,1,47.73,27.46,0
66,2,1,47.8,27.44,0
67,2,1,47.8,27.44,0
68,2,1,47.64,27.44,0
69,2,1,47.6,27.44,0
70,2,1,47.6,27.46,0
71,2,1,47.8,27.45,0
72,2,1,47.99,27.43,0
73,2,1,48.25,27.41,0
74,2,1,48.12,27.43,0
75,2,1,47.93,27.43,0
76,2,1,47.83,27.44,0
77,2,1,47.73,27.43,0
78,2,1,47.7,27.42,0
79,2,1,47.7,27.42,0
80,2,1,47.67,27.4,0
81,2,1,47.67,27.41,0
82,2,1,47.67,27.41,0
83,2,1,47.73,27.4,0
84,2,1,47.8,27.39,0
85,2,1,47.77,27.4,0
86,2,1,47.67,27.39,0
87,2,1,47.67,27.41,0
88,2,1,47.64,27.4,0
89,2,1,47.6,27.4,0
90,2,1,47.67,27.37,0
91,2,1,47.86,27.36,0
92,2,1,47.99,27.36,0
93,2,1,47.8,27.37,0
94,2,1,47.7,27.38,0
95,2,1,47.64,27.38,0
96,2,1,47.6,27.38,0
97,2,1,47.67,27.38,0
98,2,1,47.67,27.39,0
99,2,1,47.54,27.37,0
100,2,1,47.51,27.36,0
101,2,1,47.47,27.37,0
102,2,1,47.47,27.35,0
103,2,1,47.44,27.36,0
104,2,1,47.41,27.36,0
105,2,1,47.44,27.34,0
106,2,1,47.44,27.35,0
107,2,1,47.47,27.35,0
108,2,1,47.47,27.37,0
109,2,1,47.51,27.35,0
110,2,1,47.57,27.35,0
111,2,1,47.77,27.34,0
112,2,1,47.99,27.34,0
113,2,1,48.25,27.35,0
114,2,1,48.38,27.33,0
115,2,1,48.51,27.32,0
116,2,1,48.74,27.34,0
117,2,1,49.1,27.33,0
118,2,1,49.19,27.33,0
119,2,1,49.42,27.33,0
120,2,1,49.23,27.32,0
121,2,1,49,27.31,0
122,2,1,48.9,27.32,0
123,2,1,48.84,27.33,0
124,2,1,48.84,27.32,0
125,2,1,48.81,27.34,0
126,2,1,48.81,27.35,0
127,2,1,48.74,27.36,0
128,2,1,48.71,27.35,0
129,2,1,48.64,27.36,0
130,2,1,48.58,27.37,0
131,2,1,48.55,27.39,0
132,2,1,48.51,27.41,0
133,2,1,48.51,27.4,0
134,2,1,48.45,27.41,0
135,2,1,48.45,27.43,0
136,2,1,48.45,27.44,0
137,2,1,48.42,27.43,0
138,2,1,48.42,27.46,0
139,2,1,48.38,27.46,0
140,2,1,48.38,27.47,0
141,2,1,48.35,27.47,0
