reading,mote_id,indoor,humidity,temperature,label
707,2,0,46.79,29.43,0
708,2,0,46.79,29.45,0
709,2,0,46.75,29.45,0
710,2,0,46.82,29.45,0
711,2,0,46.82,29.46,0
712,2,0,46.75,29.44,0
713,2,0,46.69,29.44,0
714,2,0,46.69,29.43,0
715,2,0,46.66,29.45,0
716,2,0,46.66,29.44,0
717,2,0,46.66,29.43,0
718,2,0,46.62,29.44,0
719,2,0,46.62,29.45,0
720,2,0,46.62,29.44,0
721,2,0,46.59,29.45,0
722,2,0,46.62,29.45,0
723,2,0,46.69,29.43,0
724,2,0,46.75,29.43,0
725,2,0,46.75,29.41,0
726,2,0,46.82,29.39,0
727,2,0,46.95,29.37,0
728,2,0,47.05,29.38,0
729,2,0,47.05,29.39,0
730,2,0,47.02,29.39,0
731,2,0,46.98,29.39,0
732,2,0,46.95,29.38,0
733,2,0,47.02,29.37,0
734,2,0,47.02,29.37,0
735,2,0,47.02,29.37,0
736,2,0,47.02,29.39,0
737,2,0,47.02,29.39,0
738,2,0,47.05,29.37,0
739,2,0,47.05,29.35,0
740,2,0,47.08,29.35,0
741,2,0,47.18,29.34,0
742,2,0,47.21,29.35,0
743,2,0,47.21,29.33,0
744,2,0,47.34,29.32,0
745,2,0,47.34,29.32,0
746,2,0,47.34,29.31,0
747,2,0,47.34,29.34,0
748,2,0,47.34,29.33,0
749,2,0,47.31,29.33,0
750,2,0,47.28,29.34,0
751,2,0,47.24,29.33,0
752,2,0,47.24,29.33,0
753,2,0,47.24,29.31,0
754,2,0,47.24,29.31,0
755,2,0,47.28,29.3,0
756,2,0,47.34,29.3,0
757,2,0,47.34,29.31,0
758,2,0,47.41,29.28,0
759,2,0,47.44,29.29,0
760,2,0,47.51,29.27,0
761,2,0,47.54,29.25,0
762,2,0,47.57,29.24,0
763,2,0,47.57,29.25,0
764,2,0,47.57,29.24,0
765,2,0,47.57,29.27,0
766,2,0,47.54,29.27,0
767,2,0,47.54,29.27,0
768,2,0,47.6,29.25,0
769,2,0,47.67,29.25,0
770,2,0,47.73,29.25,0
771,2,0,47.77,29.24,0
772,2,0,47.83,29.24,0
773,2,0,47.86,29.24,0
774,2,0,47.86,29.25,0
775,2,0,47.93,29.24,0
776,2,0,48.03,29.23,0
777,2,0,48.03,29.24,0
778,2,0,48.03,29.25,0
779,2,0,47.99,29.24,0
780,2,0,47.99,29.23,0
781,2,0,47.96,29.21,0
782,2,0,47.93,29.21,0
783,2,0,47.83,29.2,0
784,2,0,47.83,29.22,0
785,2,0,47.86,29.22,0
786,2,0,47.9,29.23,0
787,2,0,47.9,29.23,0
788,2,0,47.99,29.23,0
789,2,0,48.06,29.23,0
790,2,0,48.19,29.21,0
791,2,0,48.22,29.22,0
792,2,0,48.25,29.21,0
793,2,0,48.25,29.2,0
794,2,0,48.22,29.22,0
795,2,0,48.19,29.21,0
796,2,0,48.16,29.22,0
797,2,0,48.09,29.23,0
798,2,0,47.93,29.21,0
799,2,0,47.93,29.2,0
800,2,0,47.99,29.21,0
801,2,0,47.99,29.22,0
802,2,0,47.83,29.22,0
803,2,0,47.73,29.21,0
804,2,0,47.67,29.22,0
805,2,0,47.67,29.21,0
806,2,0,47.67,29.21,0
807,2,0,47.67,29.2,0
808,2,0,47.67,29.21,0
809,2,0,47.67,29.2,0
810,2,0,47.64,29.18,0
811,2,0,47.67,29.19,0
812,2,0,47.73,29.18,0
813,2,0,47.8,29.19,0
814,2,0,47.86,29.23,0
815,2,0,47.86,29.22,0
816,2,0,47.8,29.23,0
817,2,0,47.8,29.23,0
818,2,0,47.8,29.25,0
819,2,0,47.8,29.25,0
820,2,0,47.77,29.27,0
821,2,0,47.73,29.26,0
822,2,0,47.73,29.26,0
823,2,0,47.77,29.25,0
824,2,0,47.77,29.26,0
825,2,0,47.77,29.27,0
826,2,0,47.73,29.27,0
827,2,0,47.73,29.27,0
828,2,0,47.73,29.28,0
829,2,0,47.73,29.29,0
830,2,0,47.77,29.31,0
831,2,0,47.77,29.3,0
832,2,0,47.8,29.31,0
833,2,0,47.86,29.32,0
834,2,0,47.86,29.31,0
835,2,0,47.83,29.32,0
836,2,0,47.86,29.33,0
837,2,0,47.86,29.33,0
838,2,0,47.86,29.34,0
839,2,0,47.86,29.34,0
840,2,0,47.86,29.38,0
841,2,0,47.83,29.37,0
842,2,0,47.86,29.36,0
843,2,0,47.83,29.39,0
844,2,0,47.86,29.39,0
845,2,0,47.86,29.4,0
846,2,0,47.9,29.41,0
847,2,0,47.86,29.41,0
848,2,0,47.93,29.42,0
849,2,0,47.93,29.41,0
850,2,0,47.93,29.43,0
851,2,0,47.96,29.41,0
852,2,0,47.93,29.4,0
853,2,0,47.86,29.38,0
854,2,0,47.86,29.35,0
855,2,0,47.86,29.35,0
856,2,0,47.93,29.35,0
857,2,0,47.96,29.36,0
858,2,0,47.99,29.37,0
859,2,0,48.06,29.36,0
860,2,0,48.12,29.34,0
861,2,0,48.16,29.33,0
862,2,0,48.19,29.33,0
863,2,0,48.16,29.32,0
864,2,0,48.16,29.31,0
865,2,0,48.19,29.3,0
866,2,0,48.19,29.3,0
867,2,0,48.19,29.29,0
868,2,0,48.19,29.27,0
869,2,0,48.19,29.29,0
870,2,0,48.16,29.27,0
871,2,0,48.16,29.25,0
872,2,0,48.16,29.23,0
873,2,0,48.19,29.2,0
874,2,0,48.19,29.2,0
875,2,0,48.19,29.18,0
876,2,0,48.19,29.18,0
877,2,0,48.19,29.17,0
878,2,0,48.19,29.17,0
879,2,0,48.22,29.15,0
880,2,0,48.19,29.14,0
881,2,0,48.25,29.13,0
882,2,0,48.22,29.1,0
883,2,0,48.25,29.07,0
884,2,0,48.29,29.03,0
885,2,0,48.32,29.02,0
886,2,0,48.38,28.99,0
887,2,0,48.38,28.97,0
888,2,0,48.45,28.97,0
889,2,0,48.45,28.96,0
890,2,0,48.45,28.94,0
891,2,0,48.45,28.91,0
892,2,0,48.42,28.91,0
893,2,0,48.38,28.88,0
894,2,0,48.35,28.87,0
895,2,0,48.42,28.86,0
896,2,0,48.48,28.85,0
897,2,0,48.45,28.85,0
898,2,0,48.35,28.86,0
899,2,0,48.25,28.85,0
900,2,0,48.12,28.86,0
901,2,0,47.99,28.86,0
902,2,0,47.93,28.85,0
903,2,0,47.96,28.85,0
904,2,0,48.06,28.83,0
905,2,0,48.12,28.84,0
906,2,0,48.19,28.82,0
907,2,0,48.19,28.85,0
908,2,0,48.19,28.86,0
909,2,0,48.19,28.86,0
910,2,0,48.19,28.87,0
911,2,0,48.19,28.89,0
912,2,0,48.19,28.89,0
913,2,0,48.06,28.87,0
914,2,0,47.93,28.85,0
915,2,0,47.9,28.83,0
916,2,0,47.96,28.83,0
917,2,0,48.06,28.82,0
918,2,0,48.19,28.81,0
919,2,0,48.32,28.79,0
920,2,0,48.32,28.79,0
921,2,0,48.38,28.78,0
922,2,0,48.38,28.77,0
923,2,0,48.42,28.75,0
924,2,0,48.58,28.74,0
925,2,0,48.61,28.72,0
926,2,0,48.58,28.71,0
927,2,0,48.55,28.73,0
928,2,0,48.55,28.7,0
929,2,0,48.55,28.68,0
930,2,0,48.58,28.68,0
931,2,0,48.64,28.69,0
932,2,0,48.64,28.7,0
933,2,0,48.58,28.69,0
934,2,0,48.58,28.68,0
935,2,0,48.58,28.72,0
936,2,0,48.64,28.73,0
937,2,0,48.71,28.72,0
938,2,0,48.71,28.74,0
939,2,0,48.64,28.75,0
940,2,0,48.51,28.76,0
941,2,0,48.32,28.78,0
942,2,0,48.32,28.77,0
943,2,0,48.45,28.79,0
944,2,0,48.68,28.79,0
945,2,0,48.68,28.8,0
946,2,0,48.58,28.8,0
947,2,0,48.51,28.8,0
948,2,0,48.45,28.81,0
949,2,0,48.42,28.8,0
950,2,0,48.42,28.8,0
951,2,0,48.45,28.81,0
952,2,0,48.45,28.81,0
953,2,0,48.48,28.8,0
954,2,0,48.55,28.82,0
955,2,0,48.61,28.81,0
956,2,0,48.71,28.8,0
957,2,0,48.77,28.81,0
958,2,0,48.77,28.79,0
959,2,0,48.77,28.79,0
960,2,0,48.87,28.79,0
961,2,0,48.87,28.79,0
962,2,0,48.94,28.8,0
963,2,0,48.9,28.8,0
964,2,0,48.97,28.79,0
965,2,0,49.06,28.82,0
966,2,0,49.1,28.8,0
967,2,0,49.13,28.78,0
968,2,0,49.16,28.79,0
969,2,0,49.16,28.79,0
970,2,0,49.1,28.8,0
971,2,0,49.03,28.83,0
972,2,0,49.03,28.82,0
973,2,0,48.9,28.81,0
974,2,0,48.9,28.81,0
975,2,0,48.84,28.81,0
976,2,0,48.71,28.82,0
977,2,0,48.68,28.79,0
978,2,0,48.68,28.8,0
979,2,0,48.64,28.81,0
980,2,0,48.58,28.82,0
981,2,0,48.68,28.83,0
982,2,0,48.64,28.82,0
983,2,0,48.51,28.82,0
984,2,0,48.55,28.84,0
985,2,0,48.55,28.83,0
986,2,0,48.58,28.83,0
987,2,0,48.71,28.79,0
988,2,0,48.77,28.8,0
989,2,0,48.84,28.81,0
990,2,0,48.84,28.81,0
991,2,0,48.81,28.82,0
992,2,0,48.77,28.81,0
993,2,0,48.77,28.82,0
994,2,0,48.71,28.8,0
995,2,0,48.71,28.81,0
996,2,0,48.64,28.79,0
997,2,0,48.58,28.79,0
998,2,0,48.45,28.77,0
999,2,0,48.38,28.76,0
1000,2,0,48.22,28.79,0
1001,2,0,48.19,28.8,0
1002,2,0,48.32,28.78,0
1003,2,0,48.35,28.79,0
1004,2,0,48.38,28.77,0
1005,2,0,48.42,28.78,0
1006,2,0,48.48,28.78,0
1007,2,0,48.58,28.78,0
1008,2,0,48.61,28.77,0
1009,2,0,48.68,28.75,0
1010,2,0,48.74,28.74,0
1011,2,0,48.77,28.75,0
1012,2,0,48.74,28.75,0
1013,2,0,48.64,28.75,0
1014,2,0,48.58,28.75,0
1015,2,0,48.48,28.76,0
1016,2,0,48.45,28.75,0
1017,2,0,48.51,28.74,0
1018,2,0,48.55,28.71,0
1019,2,0,48.58,28.72,0
1020,2,0,48.55,28.73,0
1021,2,0,48.55,28.71,0
1022,2,0,48.55,28.71,0
1023,2,0,48.58,28.71,0
1024,2,0,48.61,28.69,0
1025,2,0,48.64,28.69,0
1026,2,0,48.68,28.66,0
1027,2,0,48.71,28.65,0
1028,2,0,48.74,28.64,0
1029,2,0,48.77,28.65,0
1030,2,0,48.77,28.63,0
1031,2,0,48.77,28.65,0
1032,2,0,48.81,28.65,0
1033,2,0,48.77,28.65,0
1034,2,0,48.77,28.65,0
1035,2,0,48.81,28.64,0
1036,2,0,48.81,28.65,0
1037,2,0,48.81,28.65,0
1038,2,0,48.81,28.67,0
1039,2,0,48.77,28.67,0
1040,2,0,48.77,28.67,0
1041,2,0,48.84,28.66,0
1042,2,0,48.87,28.65,0
1043,2,0,48.94,28.65,0
1044,2,0,48.94,28.67,0
1045,2,0,48.94,28.66,0
1046,2,0,48.97,28.63,0
1047,2,0,49,28.65,0
1048,2,0,49.03,28.65,0
1049,2,0,49.03,28.65,0
1050,2,0,49,28.69,0
1051,2,0,48.94,28.69,0
1052,2,0,48.77,28.7,0
1053,2,0,48.68,28.69,0
1054,2,0,48.64,28.7,0
1055,2,0,48.61,28.69,0
1056,2,0,48.64,28.69,0
1057,2,0,48.68,28.67,0
1058,2,0,48.77,28.67,0
1059,2,0,48.84,28.66,0
1060,2,0,48.77,28.65,0
1061,2,0,48.74,28.65,0
1062,2,0,48.81,28.65,0
1063,2,0,48.84,28.65,0
1064,2,0,48.87,28.67,0
1065,2,0,48.9,28.67,0
1066,2,0,48.9,28.66,0
1067,2,0,48.97,28.67,0
1068,2,0,49.03,28.65,0
1069,2,0,48.97,28.63,0
1070,2,0,48.97,28.63,0
1071,2,0,48.94,28.63,0
1072,2,0,48.97,28.63,0
1073,2,0,48.94,28.66,0
1074,2,0,48.94,28.65,0
1075,2,0,48.97,28.65,0
1076,2,0,49.03,28.65,0
1077,2,0,49.06,28.65,0
1078,2,0,49.1,28.66,0
1079,2,0,49.06,28.65,0
1080,2,0,49.03,28.65,0
1081,2,0,49.03,28.65,0
1082,2,0,48.97,28.67,0
1083,2,0,48.9,28.68,0
1084,2,0,48.81,28.67,0
1085,2,0,48.71,28.69,0
1086,2,0,48.68,28.69,0
1087,2,0,48.58,28.71,0
1088,2,0,48.45,28.71,0
1089,2,0,48.35,28.7,0
1090,2,0,48.32,28.72,0
1091,2,0,48.32,28.69,0
1092,2,0,48.32,28.69,0
1093,2,0,48.22,28.71,0
1094,2,0,48.22,28.69,0
1095,2,0,48.38,28.72,0
1096,2,0,48.55,28.72,0
1097,2,0,48.64,28.72,0
1098,2,0,48.77,28.71,0
1099,2,0,48.84,28.71,0
1100,2,0,48.84,28.71,0
1101,2,0,48.81,28.71,0
1102,2,0,48.74,28.72,0
1103,2,0,48.71,28.71,0
1104,2,0,48.68,28.68,0
1105,2,0,48.71,28.7,0
1106,2,0,48.77,28.68,0
1107,2,0,48.64,28.69,0
1108,2,0,48.58,28.67,0
1109,2,0,48.55,28.68,0
1110,2,0,48.68,28.69,0
1111,2,0,48.74,28.71,0
1112,2,0,48.77,28.71,0
1113,2,0,48.74,28.73,0
1114,2,0,48.71,28.73,0
1115,2,0,48.71,28.75,0
1116,2,0,48.61,28.76,0
1117,2,0,48.58,28.77,0
1118,2,0,48.55,28.77,0
1119,2,0,48.71,28.73,0
1120,2,0,48.84,28.73,0
1121,2,0,48.81,28.73,0
1122,2,0,48.68,28.74,0
1123,2,0,48.58,28.74,0
1124,2,0,48.51,28.74,0
1125,2,0,48.45,28.74,0
1126,2,0,48.45,28.74,0
1127,2,0,48.48,28.72,0
1128,2,0,48.55,28.72,0
1129,2,0,48.58,28.71,0
1130,2,0,48.61,28.7,0
1131,2,0,48.64,28.73,0
1132,2,0,48.64,28.73,0
1133,2,0,48.64,28.76,0
1134,2,0,48.61,28.75,0
1135,2,0,48.58,28.76,0
1136,2,0,48.61,28.76,0
1137,2,0,48.58,28.77,0
1138,2,0,48.58,28.78,0
1139,2,0,48.61,28.79,0
1140,2,0,48.68,28.79,0
1141,2,0,48.68,28.79,0
1142,2,0,48.64,28.81,0
1143,2,0,48.58,28.83,0
1144,2,0,48.51,28.83,0
1145,2,0,48.45,28.81,0
1146,2,0,48.42,28.81,0
1147,2,0,48.38,28.81,0
1148,2,0,48.45,28.8,0
1149,2,0,48.45,28.8,0
1150,2,0,48.45,28.8,0
1151,2,0,48.42,28.8,0
1152,2,0,48.38,28.79,0
1153,2,0,48.38,28.79,0
1154,2,0,48.38,28.78,0
1155,2,0,48.38,28.77,0
1156,2,0,48.38,28.78,0
1157,2,0,48.38,28.77,0
1158,2,0,48.38,28.77,0
1159,2,0,48.38,28.79,0
1160,2,0,48.35,28.78,0
1161,2,0,48.38,28.79,0
1162,2,0,48.38,28.82,0
1163,2,0,48.45,28.86,0
1164,2,0,48.42,28.89,0
1165,2,0,48.38,28.92,0
1166,2,0,48.38,28.92,0
1167,2,0,48.29,28.92,0
1168,2,0,48.25,28.92,0
1169,2,0,48.19,28.93,0
1170,2,0,48.12,28.91,0
1171,2,0,48.09,28.92,0
1172,2,0,48.06,28.89,0
1173,2,0,48.06,28.87,0
1174,2,0,48.03,28.86,0
1175,2,0,47.99,28.86,0
1176,2,0,47.96,28.87,0
1177,2,0,47.99,28.87,0
1178,2,0,47.99,28.89,0
1179,2,0,47.99,28.92,0
1180,2,0,47.99,28.97,0
1181,2,0,47.9,29,0
1182,2,0,47.8,28.99,0
1183,2,0,47.8,28.99,0
1184,2,0,47.83,29,0
1185,2,0,47.86,28.99,0
1186,2,0,47.9,28.99,0
1187,2,0,47.86,28.99,0
1188,2,0,47.86,29.03,0
1189,2,0,47.8,29.01,0
1190,2,0,47.83,28.99,0
1191,2,0,47.86,28.98,0
1192,2,0,47.86,28.99,0
1193,2,0,47.86,28.98,0
1194,2,0,47.93,28.99,0
1195,2,0,47.9,29,0
1196,2,0,47.86,29.03,0
1197,2,0,47.83,29.03,0
1198,2,0,47.83,29.03,0
1199,2,0,47.8,29.02,0
1200,2,0,47.83,29.03,0
1201,2,0,47.8,29.04,0
1202,2,0,47.77,29.05,0
1203,2,0,47.77,29.06,0
1204,2,0,47.73,29.07,0
1205,2,0,47.73,29.09,0
1206,2,0,47.67,29.1,0
1207,2,0,47.7,29.12,0
1208,2,0,47.67,29.14,0
1209,2,0,47.64,29.17,0
1210,2,0,47.6,29.17,0
1211,2,0,47.6,29.16,0
1212,2,0,47.54,29.17,0
1213,2,0,47.54,29.16,0
1214,2,0,47.51,29.15,0
1215,2,0,47.47,29.15,0
1216,2,0,47.47,29.15,0
1217,2,0,47.51,29.15,0
1218,2,0,47.54,29.15,0
1219,2,0,47.54,29.15,0
1220,2,0,47.54,29.15,0
1221,2,0,47.54,29.13,0
1222,2,0,47.57,29.14,0
1223,2,0,47.57,29.16,0
1224,2,0,47.57,29.15,0
1225,2,0,47.6,29.16,0
1226,2,0,47.64,29.18,0
1227,2,0,47.64,29.22,0
1228,2,0,47.6,29.22,0
1229,2,0,47.57,29.24,0
1230,2,0,47.54,29.24,0
1231,2,0,47.54,29.25,0
1232,2,0,47.51,29.26,0
1233,2,0,47.54,29.21,0
1234,2,0,47.54,29.2,0
1235,2,0,47.6,29.21,0
1236,2,0,47.67,29.21,0
1237,2,0,47.67,29.21,0
1238,2,0,47.67,29.22,0
1239,2,0,47.7,29.2,0
1240,2,0,47.67,29.19,0
1241,2,0,47.64,29.17,0
1242,2,0,47.67,29.16,0
1243,2,0,47.8,29.15,0
1244,2,0,47.8,29.15,0
1245,2,0,47.8,29.16,0
1246,2,0,47.83,29.14,0
1247,2,0,47.86,29.14,0
1248,2,0,47.86,29.13,0
1249,2,0,47.9,29.12,0
1250,2,0,47.96,29.11,0
1251,2,0,47.99,29.12,0
1252,2,0,47.99,29.12,0
1253,2,0,47.99,29.1,0
1254,2,0,48.06,29.08,0
1255,2,0,48.12,29.09,0
1256,2,0,48.12,29.09,0
1257,2,0,48.16,29.09,0
1258,2,0,48.22,29.08,0
1259,2,0,48.29,29.08,0
1260,2,0,48.25,29.08,0
1261,2,0,48.25,29.08,0
1262,2,0,48.25,29.08,0
1263,2,0,48.19,29.08,0
1264,2,0,48.19,29.07,0
1265,2,0,48.19,29.06,0
1266,2,0,48.19,29.05,0
1267,2,0,48.22,29.03,0
1268,2,0,48.32,29.02,0
1269,2,0,48.38,29.02,0
1270,2,0,48.38,28.99,0
1271,2,0,48.38,29,0
1272,2,0,48.45,28.98,0
1273,2,0,48.51,28.95,0
1274,2,0,48.55,28.97,0
1275,2,0,48.55,28.98,0
1276,2,0,48.51,28.99,0
1277,2,0,48.51,28.99,0
1278,2,0,48.58,28.98,0
1279,2,0,48.58,28.98,0
1280,2,0,48.61,28.99,0
1281,2,0,48.64,28.99,0
1282,2,0,48.64,28.98,0
1283,2,0,48.64,28.98,0
1284,2,0,48.64,28.96,0
1285,2,0,48.71,28.96,0
1286,2,0,48.68,28.95,0
1287,2,0,48.71,28.95,0
1288,2,0,48.71,28.93,0
1289,2,0,48.71,28.94,0
1290,2,0,48.71,28.93,0
1291,2,0,48.74,28.92,0
1292,2,0,48.77,28.92,0
1293,2,0,48.77,28.92,0
1294,2,0,48.77,28.92,0
1295,2,0,48.81,28.93,0
1296,2,0,48.81,28.92,0
1297,2,0,48.81,28.9,0
1298,2,0,48.84,28.91,0
1299,2,0,48.94,28.89,0
1300,2,0,48.94,28.9,0
1301,2,0,48.94,28.89,0
1302,2,0,48.9,28.88,0
1303,2,0,48.9,28.89,0
1304,2,0,48.94,28.88,0
1305,2,0,48.97,28.9,0
1306,2,0,48.97,28.9,0
1307,2,0,48.97,28.91,0
1308,2,0,48.94,28.9,0
1309,2,0,49.03,28.89,0
1310,2,0,49.1,28.9,0
1311,2,0,49.06,28.9,0
1312,2,0,49.1,28.89,0
1313,2,0,49.13,28.89,0
1314,2,0,49.19,28.9,0
1315,2,0,49.29,28.89,0
1316,2,0,49.26,28.9,0
1317,2,0,49.29,28.89,0
1318,2,0,49.29,28.89,0
1319,2,0,49.26,28.89,0
1320,2,0,49.29,28.9,0
1321,2,0,49.36,28.89,0
1322,2,0,49.48,28.9,0
1323,2,0,49.65,28.9,0
1324,2,0,49.68,28.9,0
1325,2,0,49.61,28.89,0
1326,2,0,49.48,28.9,0
1327,2,0,49.48,28.88,0
1328,2,0,49.58,28.87,0
1329,2,0,49.65,28.87,0
1330,2,0,49.68,28.88,0
1331,2,0,49.61,28.87,0
1332,2,0,49.58,28.87,0
1333,2,0,49.55,28.87,0
1334,2,0,49.52,28.87,0
1335,2,0,49.48,28.88,0
1336,2,0,49.48,28.89,0
1337,2,0,49.45,28.88,0
1338,2,0,49.48,28.87,0
1339,2,0,49.52,28.88,0
1340,2,0,49.55,28.88,0
1341,2,0,49.55,28.88,0
1342,2,0,49.58,28.86,0
1343,2,0,49.61,28.85,0
1344,2,0,49.58,28.85,0
1345,2,0,49.55,28.87,0
1346,2,0,49.52,28.87,0
1347,2,0,49.48,28.86,0
1348,2,0,49.52,28.87,0
1349,2,0,49.61,28.86,0
1350,2,0,49.61,28.88,0
1351,2,0,49.55,28.88,0
1352,2,0,49.55,28.87,0
1353,2,0,49.61,28.87,0
1354,2,0,49.71,28.86,0
1355,2,0,49.77,28.86,0
1356,2,0,49.74,28.85,0
1357,2,0,49.77,28.83,0
1358,2,0,49.77,28.85,0
1359,2,0,49.77,28.84,0
1360,2,0,49.81,28.85,0
1361,2,0,49.77,28.85,0
1362,2,0,49.77,28.85,0
1363,2,0,49.84,28.85,0
1364,2,0,49.81,28.85,0
1365,2,0,49.74,28.85,0
1366,2,0,49.68,28.86,0
1367,2,0,49.68,28.86,0
1368,2,0,49.65,28.84,0
1369,2,0,49.65,28.84,0
1370,2,0,49.65,28.84,0
1371,2,0,49.61,28.85,0
1372,2,0,49.61,28.85,0
1373,2,0,49.55,28.85,0
1374,2,0,49.55,28.86,0
1375,2,0,49.55,28.86,0
1376,2,0,49.55,28.86,0
1377,2,0,49.52,28.85,0
1378,2,0,49.55,28.86,0
1379,2,0,49.68,28.85,0
1380,2,0,49.71,28.87,0
1381,2,0,49.68,28.87,0
1382,2,0,49.68,28.86,0
1383,2,0,49.71,28.86,0
1384,2,0,49.74,28.85,0
1385,2,0,49.74,28.85,0
1386,2,0,49.81,28.83,0
1387,2,0,49.84,28.83,0
1388,2,0,49.87,28.82,0
1389,2,0,49.87,28.83,0
1390,2,0,49.87,28.82,0
1391,2,0,49.9,28.82,0
1392,2,0,49.94,28.82,0
1393,2,0,49.97,28.82,0
1394,2,0,49.97,28.81,0
1395,2,0,50,28.81,0
1396,2,0,50,28.79,0
1397,2,0,50,28.8,0
1398,2,0,50.06,28.81,0
1399,2,0,50.16,28.81,0
1400,2,0,50.23,28.79,0
1401,2,0,50.26,28.79,0
1402,2,0,50.26,28.8,0
1403,2,0,50.26,28.81,0
1404,2,0,50.26,28.81,0
1405,2,0,50.26,28.8,0
1406,2,0,50.29,28.81,0
1407,2,0,50.32,28.79,0
1408,2,0,50.32,28.8,0
1409,2,0,50.32,28.8,0
1410,2,0,50.39,28.78,0
1411,2,0,50.45,28.78,0
1412,2,0,50.42,28.77,0
1413,2,0,50.42,28.77,0
1414,2,0,50.45,28.75,0
1415,2,0,50.45,28.74,0
1416,2,0,50.51,28.74,0
1417,2,0,50.64,28.73,0
1418,2,0,50.67,28.75,0
1419,2,0,50.71,28.74,0
1420,2,0,50.71,28.75,0
1421,2,0,50.71,28.73,0
1422,2,0,50.67,28.72,0
1423,2,0,50.71,28.71,0
1424,2,0,50.71,28.72,0
1425,2,0,50.71,28.74,0
1426,2,0,50.71,28.76,0
1427,2,0,50.64,28.79,0
1428,2,0,50.58,28.81,0
1429,2,0,50.55,28.83,0
1430,2,0,50.48,28.83,0
1431,2,0,50.48,28.85,0
1432,2,0,50.39,28.9,0
1433,2,0,50.32,28.92,0
1434,2,0,50.23,28.95,0
1435,2,0,50.16,28.97,0
1436,2,0,50.06,28.98,0
1437,2,0,50,29,0
1438,2,0,49.94,29.01,0
1439,2,0,49.87,29.03,0
1440,2,0,49.84,29.06,0
1441,2,0,49.77,29.07,0
1442,2,0,49.74,29.08,0
1443,2,0,49.71,29.09,0
1444,2,0,49.68,29.11,0
1445,2,0,49.61,29.14,0
1446,2,0,49.52,29.15,0
1447,2,0,49.48,29.17,0
1448,2,0,49.48,29.18,0
1449,2,0,49.48,29.17,0
1450,2,0,49.45,29.19,0
1451,2,0,49.45,29.19,0
1452,2,0,49.39,29.2,0
1453,2,0,49.39,29.2,0
1454,2,0,49.36,29.24,0
1455,2,0,49.32,29.25,0
1456,2,0,49.29,29.25,0
1457,2,0,49.29,29.26,0
1458,2,0,49.29,29.26,0
1459,2,0,49.29,29.26,0
1460,2,0,49.29,29.26,0
1461,2,0,49.32,29.27,0
1462,2,0,49.32,29.25,0
1463,2,0,49.29,29.26,0
1464,2,0,49.32,29.24,0
1465,2,0,49.29,29.25,0
1466,2,0,49.26,29.24,0
1467,2,0,49.23,29.24,0
1468,2,0,49.26,29.25,0
1469,2,0,49.32,29.25,0
1470,2,0,49.36,29.24,0
1471,2,0,49.36,29.24,0
1472,2,0,49.39,29.24,0
1473,2,0,49.42,29.25,0
1474,2,0,49.42,29.25,0
1475,2,0,49.39,29.24,0
1476,2,0,49.42,29.24,0
1477,2,0,49.42,29.24,0
1478,2,0,49.48,29.23,0
1479,2,0,49.55,29.22,0
1480,2,0,49.55,29.22,0
1481,2,0,49.61,29.2,0
1482,2,0,49.61,29.17,0
1483,2,0,49.71,29.17,0
1484,2,0,49.71,29.17,0
1485,2,0,49.74,29.15,0
1486,2,0,49.74,29.15,0
1487,2,0,49.74,29.16,0
1488,2,0,49.74,29.16,0
1489,2,0,49.74,29.17,0
1490,2,0,49.74,29.17,0
1491,2,0,49.68,29.18,0
1492,2,0,49.61,29.2,0
1493,2,0,49.61,29.22,0
1494,2,0,49.61,29.22,0
1495,2,0,49.61,29.24,0
1496,2,0,49.58,29.25,0
1497,2,0,49.55,29.25,0
1498,2,0,49.52,29.25,0
1499,2,0,49.55,29.26,0
1500,2,0,49.58,29.27,0
1501,2,0,49.61,29.25,0
1502,2,0,49.68,29.24,0
1503,2,0,49.71,29.23,0
1504,2,0,49.74,29.22,0
1505,2,0,49.81,29.19,0
1506,2,0,49.84,29.17,0
1507,2,0,49.87,29.16,0
1508,2,0,49.87,29.14,0
1509,2,0,49.9,29.13,0
1510,2,0,49.97,29.1,0
1511,2,0,50,29.1,0
1512,2,0,50.06,29.09,0
1513,2,0,50.06,29.1,0
1514,2,0,50,29.11,0
1515,2,0,49.9,29.11,0
1516,2,0,49.87,29.11,0
1517,2,0,49.9,29.09,0
1518,2,0,49.9,29.07,0
1519,2,0,50,29.06,0
1520,2,0,50.06,29.07,0
1521,2,0,50.1,29.05,0
1522,2,0,50.13,29.03,0
1523,2,0,50.16,29.02,0
1524,2,0,50.13,29.01,0
1525,2,0,50.1,29.04,0
1526,2,0,50.1,29.07,0
1527,2,0,50.03,29.07,0
1528,2,0,50.06,29.07,0
1529,2,0,50.06,29.07,0
1530,2,0,50.1,29.07,0
1531,2,0,50.16,29.05,0
1532,2,0,50.26,29.05,0
1533,2,0,50.32,29.03,0
1534,2,0,50.39,29.02,0
1535,2,0,50.39,29.01,0
1536,2,0,50.42,29.01,0
1537,2,0,50.45,29.01,0
1538,2,0,50.39,29.01,0
1539,2,0,50.35,29.01,0
1540,2,0,50.39,29.01,0
1541,2,0,50.39,29.01,0
1542,2,0,50.39,28.99,0
1543,2,0,50.42,28.99,0
1544,2,0,50.45,29.01,0
1545,2,0,50.45,29,0
1546,2,0,50.45,28.99,0
1547,2,0,50.45,29,0
