"4s","invalid argument. Must provide a 1-dimensional ndarray. Value: `%s`.","TypeError"
"4t","invalid argument. Vector length must match centroid dimensions. Expected: `%u``. Actual: `%u``.","Error"
"4u","invalid argument. Output argument must be a 1-dimensional ndarray. Value: `%s`.","TypeError"
"4v","invalid argument. Must provide a 2-dimensional ndarray. Value: `%s`.","TypeError"
"4w","invalid argument. Number of matrix columns must match centroid dimensions. Expected: `%u``. Actual: `%u`.","Error"
"4x","invalid argument. Output vector length must match the number of data points. Expected: `%u`. Actual: `%u`.","Error"
"4y","invalid option. `%s` option method must be one of the following: ""%s"". Option: `%s`.","TypeError"
"4z","invalid option. First `%s` parameter option must be a positive integer. Option: `%s`.","TypeError"
"5A","invalid option. `%s` option must be a recognized data type. Option: `%s`.","TypeError"
"5B","invalid option. Data type cast is not allowed. Casting mode: `%s`. From: `%s`. To: `%s`.","Error"
"5C","invalid option. `%s` option must be a recognized order. Option: `%s`.","TypeError"
"5D","invalid option. `%s` option must be an array-like object containing nonnegative integers. Option: `%s`.","TypeError"
"5E","invalid argument. Linear index must not exceed array dimensions. Number of array elements: `%u`. Value: `%d`.","RangeError"
"5F","invalid argument. Input array cannot be broadcast to the specified shape, as the specified shape has a dimension whose size is less than the size of the corresponding dimension in the input array. Array shape: (%s). Desired shape: (%s). Dimension: %u.","Error"
"5G","invalid argument. Input array and the specified shape are broadcast incompatible. Array shape: (%s). Desired shape: (%s). Dimension: %u.","Error"
"5H","invalid argument. Specified axis is out-of-bounds. Must be on the interval: [-%u-1, %u]. Value: `%d`.","RangeError"
"5I","invalid argument. Index must be on the interval: [0, %f]. Value: `%f`.","RangeError"
"5J","invalid argument. Subscripts must not exceed array dimensions. Subscript: `%u`. Value: `%d`.","RangeError"
"5K","invalid argument. First argument must be a recognized data type. Value: `%s`.","TypeError"
"5L","invalid argument. First argument must have a recognized data type. Value: `%s`.","TypeError"
"5M","invalid arguments. Number of indices must match the number of dimensions. ndims: `%u`. nargs: `%u`.","RangeError"
"5N","invalid argument. Indices must be integer valued. Argument: `%u`. Value: `%s`.","TypeError"
"5O","invalid argument. Index must be an integer. Value: `%s`.","TypeError"
"5P","invalid argument. First argument must be a supported ndarray data type. Value: `%s`.","TypeError"
"5Q","invalid argument. Second argument must be an array-like object, typed-array-like, or a Buffer. Value: `%s`.","TypeError"
"5R","invalid argument. Second argument `get` and `set` properties must be functions. Value: `%s`.","TypeError"
"5S","invalid argument. Third argument must be an array-like object containing nonnegative integers. Value: `%s`.","TypeError"
"5T","invalid argument. Number of dimensions must not exceed %u due to stack limits. Value: `%u`.","RangeError"
"5U","invalid argument. Fourth argument must be an array-like object containing integers. Value: `%s`.","TypeError"
"5V","invalid argument. Fourth argument length must match the number of dimensions. Expected number of dimensions: `%u`. Strides length: `%u`.","RangeError"
"5W","invalid argument. Fourth argument must contain a single element equal to `0`. Value: `%d`.","RangeError"
"5X","invalid argument. Fifth argument must be a nonnegative integer. Value: `%s`.","TypeError"
"5Y","invalid argument. Sixth argument must be a supported order. Value: `%s`.","TypeError"
"5Z","invalid argument. Indices must be integer valued. Argument: `%i`. Value: `%u`.","TypeError"
"5a","invalid option. `%s` option must be a recognized mode. Option: `%s`.","TypeError"
"5b","invalid option. `%s` option must be an array containing recognized modes. Option: `%s`.","TypeError"
"5c","invalid option. Each submode must be a recognized mode. Option: `%s`.","TypeError"
"5d","invalid argument. First argument must be either a function or an array of functions. Value: `%s`.","TypeError"
"5e","invalid argument. Third argument must be an array-like object or null. Value: `%s`.","TypeError"
"5f","invalid argument. Fourth argument must be a positive integer. Value: `%s`.","TypeError"
"5g","invalid argument. Sixth argument must be a nonnegative integer. Value: `%s`.","TypeError"
"5h","invalid argument. Input array must be an ndarray-like object. Value: `%s`.","TypeError"
"5i","invalid argument. Output array must be an ndarray-like object. Value: `%s`.","TypeError"
"5j","invalid argument. Output argument must be either an array, typed array, or object. Value: `%s`.","TypeError"
"5k","invalid argument. Shape argument must be an array-like object containing nonnegative integers. Value: `%s`.","TypeError"
"5l","invalid argument. Linear index must be integer valued. Value: `%s`.","TypeError"
"5m","invalid option. `%s` option must be a supported/recognized mode. Option: `%s`.","TypeError"
"5n","invalid option. `%s` option must be a supported/recognized order. Option: `%s`.","TypeError"
"5o","invalid argument. First argument must be an array-like object containing nonnegative integers. Value: `%s`.","TypeError"
"5p","invalid argument. Number of provided subscripts must match the number of dimensions. ndims: `%u`. Number of subscripts: `%u`.","RangeError"
"5q","invalid argument. Subscripts must be integer valued. Argument: `%u`. Value: `%s`.","TypeError"
"5r","invalid option. `%s` option cannot be an empty array.","TypeError"
"5s","invalid argument. First argument must be either a nonnegative integer or an array of nonnegative integers. Value: `%s`.","TypeError"
"5t","invalid argument. First argument must be an ndarray-like object. Value: `%s`.","TypeError"
"5u","invalid option. `%s` option must either be a nonnegative integer or an array of nonnegative integers. Option: `%s`.","TypeError"
"5v","invalid option. `%s` option must be either a Buffer or a string. Option: `%s`.","TypeError"
"5w","invalid argument. Request listener must be a function. Value: `%s`.","TypeError"
"5x","invalid argument. Third argument must be a positive integer. Value: `%s`.","TypeError"
"5y","invalid argument. Number of topics must be a positive integer. Value: `%s`.","TypeError"
"5z","invalid argument. First argument must be a nonnegative integer which is less than the total number of topics. Value: `%s`.","TypeError"
"6A","invalid assignment. `%s` must be a nonnegative integer or nonnegative integer array. Value: `%s`.","TypeError"
"6B","invalid assignment. `%s` must be a nonnegative integer. Value: `%s`.","TypeError"
"6C","invalid assignment. Unrecognized/unsupported `%s`. Must be one of the following: ""%s"". Value: `%s`.","TypeError"
"6D","invalid assignment. Unrecognized/unsupported `%s`. Value: `%s`.","TypeError"
"6E","invalid assignment. `%s` must be a nonnegative integer or null. Value: `%s`.","TypeError"
"6F","invalid assignment. `%s` must be a string or null. Value: `%s`.","TypeError"
"6G","invalid argument. Must provide a supported viewer. Value: `%s`.","Error"
"6H","invalid assignment. `%s` must be a function. Value: `%s`.","TypeError"
"6I","invalid assignment. `%s` must be either null or an array. Value: `%s`.","TypeError"
"6J","invalid assignment. `%s` must be a string, function, or null. Value: `%s`.","TypeError"
"6K","invalid argument. `options` argument must be an object. Value: `%s`.","TypeError"
"6L","invalid assignment. `%s` must be a number. Value: `%s`.","TypeError"
"6M","invalid assignment. `%s` must be a number on the interval `[0,1]`. Value: `%f`.","RangeError"
"6N","invalid assignment. `%s` must be array-like. Value: `%s`.","TypeError"
"6O","invalid arguments. Must provide equal length array-like objects. x length: `%u`, y length: `%u`.","Error"
"6P","invalid assignment. `%s` must be a string or a function. Value: `%s`.","TypeError"
"6Q","invalid assignment. `%s` must be a number or a function. Value: `%s`.","TypeError"
"6R","invalid assignment. `%s` must be one of the following: ""%s"". Value: `%s`.","Error"
"6S","invalid assignment. `%s` must be a nonnegative integer or a function. Value: `%s`.","TypeError"
"6T","invalid assignment. `%s` must be a supported symbol. Symbols: ""%s"". Value: `%s`.","TypeError"
"6U","invalid argument. `options` argument must be a plain object. Value: `%s`.","TypeError"
"6V","invalid assignment. `%s` must be either a string or a string array. Value: `%s`.","TypeError"
"6W","invalid assignment. `%s` must be a string or a string array. Value: `%s`.","TypeError"
"6X","invalid assignment. `%s` must be a string or string array. Value: `%s`.","TypeError"
"6Y","invalid assignment. Unrecognized/unsupported symbol. Value: `[%s]`.","Error"
"6Z","invalid assignment. `%s` must be an array. Value: `%s`.","TypeError"
"6a","invalid assignment. `%s` must be either a finite number, Date, or null. Value: `%s`.","TypeError"
"6b","invalid assignment. `%s` must be a boolean or boolean array. Value: `%s`.","TypeError"
"6c","invalid assignment. `%s` must be either a string or string array. Value: `%s`.","TypeError"
"6d","invalid assignment. Unrecognized/unsupported orientation. A `%s` value must be one of the following: ""%s"". Value: `%s`.","TypeError"
"6e","invalid assignment. `%s` must be either a finite number or null. Value: `%s`.","TypeError"
"6f","invalid state. x and y are different lengths. x length: `%u`, y length: `%u`.","Error"
"6g","invalid state. Each `x[i]:y[i]` pair must be the same length. x[%u].length: `%u`, y[","Error"
"6h","invalid assignment. `%s` must be a positive integer or null. Value: `%s`.","TypeError"
"6i","invalid assignment. `%s` size is smaller than the number of data elements. Number of elements: `%u`. Value: `%u`.","RangeError"
"6j","invalid assignment. `%s` must be an array-like object or an ndarray. Value: `%s`.","TypeError"
"6k","invalid assignment. `%s` length exceeds maximum data buffer size. Buffer size: `%u`. Length: `%u`.","RangeError"
"6l","invalid assignment. `%s` must be a finite number or null. Value: `%s`.","TypeError"
"6m","invalid assignment. `%s` must be a finite number or null. Value: `%s.","TypeError"
"6n","invalid assignment. Must be an array or typed array. Value: `%s`.","TypeError"
"6o","invalid option. `%s` option must be an array or typed array. Option: `%s`.","TypeError"
"6p","invalid option. `%s` option must be a function. Option: `%s`.","TypeError"
"6q","invalid argument. Encoding argument must be a string. Value: `%s`.","TypeError"
"6r","invalid argument. Must provide either a string, nonnegative integer, or an options object. Value: `%s`.","TypeError"
"6s","invalid argument. First argument must be either a string or nonnegative integer. Value: `%s`.","TypeError"
"6t","invalid argument. Unable to parse mask expression. Ensure the expression is properly formatted, only uses the class letters ""u"", ""g"", ""o"", and ""a"", only uses the operators ""+"", ""-"", and ""="", and only uses the permission symbols ""r"", ""w"", and ""x"". Value: `%s`.","Error"
"6u","invalid option. `%s` option must be a pseudorandom number generator function. Option: `%s`.","TypeError"
"6v","invalid argument. First argument must be a number and not NaN. Value: `%s`.","TypeError"
"6w","invalid argument. Second argument must be a number and not NaN. Value: `%s`.","TypeError"
"6x","invalid argument. Minimum support must be less than maximum support. Value: `[%f,%f]`.","RangeError"
"6y","invalid argument. First argument must be a probability. Value: `%s`.","TypeError"
"6z","invalid option. `%s` option must be a Uint32Array. Option: `%s`.","TypeError"
"7A","invalid argument. First argument must be a positive number and not NaN. Value: `%s`.","TypeError"
"7B","invalid argument. Second argument must be a positive number and not NaN. Value: `%s`.","TypeError"
"7C","invalid argument. Third argument must be a number and not NaN. Value: `%s`.","TypeError"
"7D","invalid argument. Third argument must be less than or equal to the first argument. Value: `%u`.","RangeError"
"7E","invalid argument. Second argument must be less than or equal to the first argument. Value: `%u`.","RangeError"
"7F","invalid %s. State array has insufficient length.","RangeError"
"7G","invalid %s. State array has an incompatible schema version. Expected: `%s`. Actual: `%s`.","RangeError"
"7H","invalid %s. State array has an incompatible number of sections. Expected: `%s`. Actual: `%s`.","RangeError"
"7I","invalid %s. State array has an incompatible state length. Expected: `%u`. Actual: `%u`.","RangeError"
"7J","invalid %s. State array length is incompatible with seed section length. Expected: `%u`. Actual: `%u`.","RangeError"
"7K","invalid option. `%s` option must be an Int32Array. Option: `%s`.","TypeError"
"7L","invalid option. `%s` option must be a positive integer less than the maximum signed 32-bit integer. Option: `%u`.","RangeError"
"7M","invalid option. `%s` option must be either a positive integer less than the maximum signed 32-bit integer or an array-like object containing integer values less than the maximum signed 32-bit integer. Option: `%s`.","TypeError"
"7N","invalid argument. Must provide an Int32Array. Value: `%s`.","TypeError"
"7O","invalid %s. State array has an incompatible table length. Expected: `%s`. Actual: `%s`.","RangeError"
"7P","invalid %s. `state` array has insufficient length.","RangeError"
"7Q","invalid %s. `state` array has an incompatible schema version. Expected: %s. Actual: %s.","RangeError"
"7R","invalid %s. `state` array has an incompatible number of sections. Expected: %s. Actual: %s.","RangeError"
"7S","invalid %s. `state` array has an incompatible state length. Expected: `%u`. Actual: `%u`.","RangeError"
"7T","invalid %s. `state` array has an incompatible section length. Expected: `%u`. Actual: `%u`.","RangeError"
"7U","invalid %s. `state` array length is incompatible with seed section length. Expected: `%u`. Actual: `%u`.","RangeError"
"7V","invalid option. `%s` option must be a positive integer less than or equal to the maximum unsigned 32-bit integer. Option: `%u`.","RangeError"
"7W","invalid option. `%s` option must be either a positive integer less than or equal to the maximum unsigned 32-bit integer or an array-like object containing integer values less than or equal to the maximum unsigned 32-bit integer. Option: `%u`.","RangeError"
"7X","invalid argument. Second argument must be on the interval: (0, 1). Value: `%f`.","RangeError"
"7Y","invalid option. `%s` option cannot be undefined. Option: `%s`.","TypeError"
"7Z","invalid option. Unrecognized/unsupported PRNG. Option: `%s`.","Error"
"7a","invalid argument. First argument must be a positive number or an options object. Value: `%s`.","TypeError"
"7b","invalid arguments. Parameters must satisfy the following condition: %s. Value: `[%f, %f, %f]`.","RangeError"
"7c","invalid argument. Scale parameter must be a positive number. Value: `%s`.","TypeError"
"7d","invalid argument. Shape parameter must be a positive number. Value: `%s`.","TypeError"
"7e","invalid argument. First argument must be an integer. Value: `%s`.","TypeError"
"7f","invalid argument. Second argument must be an integer. Value: `%s`.","TypeError"
"7g","invalid argument. `n` must be less than or equal to `N`. Value: `%u`.","RangeError"
"7h","invalid argument. `K` must be less than or equal to `N`. Value: `%u`.","RangeError"
"7i","invalid argument. `%s` argument must be array-like. Value: `%s`.","TypeError"
"7j","invalid input option. `size` option must be less than or equal to the length of `x` when `replace` is `false`. Option: `%s`.","RangeError"
"7k","invalid input option. `size` option must be less than or equal to the population size when `replace` is `false`. Option: `%s`.","RangeError"
"7l","invalid option. `%s` option must be an array of probabilities that sum to one. Option: `%s`.","TypeError"
"7m","invalid argument. Minimum support must be less than maximum support. Value: `[%s,%s]`.","RangeError"
"7n","invalid option. `%s` option must be a string or null. Option: `%s`.","TypeError"
"7o","invalid argument. Minimum support must be less than or equal to maximum support. Value: `[%s,%s]`.","RangeError"
"7p","invalid argument. Must be one of the following: ""%s"". Value: `%s`.","Error"
"7q","invalid argument. Mode must be one of the following: ""%s"". Value: `%s`.","Error"
"7r","invalid argument.  Must be one of the following: ""%s"". Value: `%s`.","Error"
"7s","invalid operation. Alias already exists in the provided context. Alias: `%s`. Value: `%s`.","Error"
"7t","invalid argument. Unrecognized workspace name. Value: `%s`.","Error"
"7u","invalid operation. Cannot read from write-only variable `%s`.","Error"
"7v","Cannot assign to read only property %s of object #<Object>","Error"
"7w","invalid option. `%s` option must be a regular expression or an array-like object. Option: `%s`.","TypeError"
"7x","invalid option. `%s` option must be one of `%s`. Option: `%s`.","TypeError"
"7y","invalid argument. Must provide either an options object or a workspace name. Value: `%s`.","TypeError"
"7z","invalid argument. Must provide either a string or regular expression. Value: `%s`.","TypeError"
"8A","invalid argument. Must provide an integer. Value: `%s`.","TypeError"
"8B","invalid argument. Must provide a positive integer. Value: `%s`.","TypeError"
"8C","invalid argument. Presentation text must be a string. Value: `%s`.","TypeError"
"8D","invalid argument. REPL argument must be a REPL instance. Value: `%s`.","TypeError"
"8E","unexpected error. Unable to reload presentation. Error: %s","Error"
"8F","unexpected error. Unable to watch presentation source file. Error: %s","Error"
"8G","invalid option. `%s` option must be either a recognized string or boolean. Option: `%s`.","TypeError"
"8H","invalid option. `%s` option must be either a positive integer or null. Option: `%s`.","TypeError"
"8I","invalid operation. Alias already exists in REPL context. Alias: `%s`. Value: `%s`.","Error"
"8J","invalid argument. Third argument must be an object. Value: `%s`.","TypeError"
"8K","invalid option. `%s` option must be less than or equal to the period. Option: `%u`.","RangeError"
"8L","invalid option. `%s` option must be greater than 2. Option: `%s`.","RangeError"
"8M","invalid option. `%s` option must be an integer. Option: `%s`.","TypeError"
"8N","invalid option. `%s` option must be an positive integer. Option: `%s`.","TypeError"
"8O","invalid option. `%s` option must be less than the period. Option: `%s`.","RangeError"
"8P","invalid option. `%s` option must be a number. Option: `%s`.","TypeError"
"8Q","invalid option. `%s` option must be an positive even integer. Option: `%s`.","TypeError"
"8R","invalid argument. First argument must be a numeric array. Value: `%s`.","TypeError"
"8S","invalid argument. First argument must contain at least two elements. Value: `%s`.","RangeError"
"8T","invalid argument. Second argument must be an array. Value: `%s`.","TypeError"
"8U","invalid argument. Second argument must contain at least two unique elements. Value: `%s`.","RangeError"
"8V","invalid option. `%s` option must be a number on the interval: [0, 1]. Option: `%f`.","RangeError"
"8W","invalid option. `%s` option must be an array containing at least two unique elements. Option: `%s`.","Error"
"8X","invalid argument. Must provide array-like arguments. Value: `%s`.","TypeError"
"8Y","invalid argument. Supplied arrays cannot be empty. Value: `%s`.","Error"
"8Z","invalid option. `%s` option must be an array. Option: `%s`.","TypeError"
"8a","invalid argument. Minimum support must be a number. Value: `%s`.","TypeError"
"8b","invalid argument. Maximum support must be a number. Value: `%s`.","TypeError"
"8c","invalid arguments. Minimum support must be less than maximum support. Value: `%f, %f`.","RangeError"
"8d","invalid assignment. Must be a number. Value: `%s`.","TypeError"
"8e","invalid assignment. Must be less than %f. Value: `%f`.","RangeError"
"8f","invalid assignment. Must be greater than %f. Value: `%f`.","RangeError"
"8g","invalid argument. Mean parameter `p` must be a probability. Value: `%s`.","TypeError"
"8h","invalid assignment. Must be a probability. Value: `%s`.","TypeError"
"8i","invalid argument. First shape parameter must be a positive number. Value: `%s`.","TypeError"
"8j","invalid argument. Second shape parameter must be a positive number. Value: `%s`.","TypeError"
"8k","invalid assignment. Must be a positive number. Value: `%s`.","TypeError"
"8l","invalid argument. Number of trials must be a positive integer. Value: `%s`.","TypeError"
"8m","invalid argument. Success probability must be a number between 0 and 1. Value: `%s`.","TypeError"
"8n","invalid assignment. Must be a positive integer. Value: `%s`.","TypeError"
"8o","invalid assignment. Must be a number on the interval: [0, 1]. Value: `%s`.","TypeError"
"8p","invalid argument. Location parameter must be a number. Value: `%s`.","TypeError"
"8q","invalid argument. Rate parameter must be a positive number. Value: `%s`.","TypeError"
"8r","invalid argument. Mean parameter `%s` must be a number. Value: `%s`.","TypeError"
"8s","invalid argument. Minimum support must be an integer. Value: `%s`.","TypeError"
"8t","invalid argument. Maximum support must be an integer. Value: `%s`.","TypeError"
"8u","invalid arguments. Minimum support must be less than or equal to maximum support. Value: `%d, %d`.","RangeError"
"8v","invalid assignment. Must be an integer. Value: `%s`.","TypeError"
"8w","invalid assignment. Must be less than or equal to %u. Value: `%d`.","RangeError"
"8x","invalid assignment. Must be greater than or equal to %u. Value: `%s`.","RangeError"
"8y","invalid argument. Shape parameter must be a positive integer. Value: `%s`.","TypeError"
"8z","invalid argument. Numerator degrees of freedom must be a positive number. Value: `%s`.","TypeError"
"9A","invalid argument. Mean parameter `lambda` must be a positive number. Value: `%s`.","TypeError"
"9B","invalid argument. Mode must be a number. Value: `%s`.","TypeError"
"9C","invalid arguments. Parameters must satisfy the following condition: %s. a: `%f`. b: `%f`. c: `%f`.","RangeError"
"9D","invalid assignment. Must be less than or equal to both the maximum support and the mode. Value: `%f`.","RangeError"
"9E","invalid assignment. Must be greater than or equal to both the minimum support and the mode. Value: `%f`.","RangeError"
"9F","invalid assignment. Must be greater than or equal to the minimum support and less than or equal to the maximum support. Value: `%f`.","RangeError"
"9G","invalid argument. An array argument must contain two elements. Value: `%s`.","Error"
"9H","invalid argument. Must provide a nonnegative integer or a two-element array. Value: `%s`.","TypeError"
"9I","invalid arguments. Number of successes cannot be larger than the total number of observations. x: `%u`. n: `%u`.","TypeError"
"9J","invalid option. `%s` option must be a probability. Option: `%f`.","RangeError"
"9K","invalid argument. Unsupported/unrecognized distribution name. Value: `%s`.","Error"
"9L","invalid argument. First argument must contain nonnegative integers. Index: `%u`. Value: `%s`.","TypeError"
"9M","invalid argument. Probability mass function (PMF) arguments must be numbers. Argument: `%u`. Value: `%s`.","TypeError"
"9N","invalid argument. Second argument must be either an array-like object (or one-dimensional ndarray) of probabilities summing to one, an array-like object (or one-dimensional ndarray) of expected frequencies, or a discrete probability distribution name. Value: `%s`.","TypeError"
"9O","invalid argument. Second argument must only contain numbers. Index: `%u`. Value: `%s`.","TypeError"
"9P","invalid argument. Second argument must only contain nonnegative numbers. Index: `%u`. Value: `%d`.","TypeError"
"9Q","invalid option. `%s` option must be a number on the interval: [0, 1]. Value: `%s`.","RangeError"
"9R","invalid argument. First argument must be an array of arrays or ndarray-like object with dimension two. Value: `%s`.","TypeError"
"9S","invalid argument. First argument must contain nonnegative integers. Value: `%s`.","TypeError"
"9T","invalid argument. First argument must either specify the order of the covariance matrix or be a square 2-dimensional ndarray for storing the covariance matrix. Value: `%s`.","TypeError"
"9U","invalid argument. Second argument must be a 1-dimensional ndarray. Value: `%s`.","TypeError"
"9V","invalid argument. The number of elements (means) in the second argument must match covariance matrix dimensions. Expected: `%u`. Actual: `%u`.","Error"
"9W","invalid argument. Vector length must match covariance matrix dimensions. Expected: `%u`. Actual: `%u`.","Error"
"9X","invalid argument. Must provide a number. Value: `%s`.","TypeError"
"9Y","invalid argument. Must provide a nonnegative number. Value: `%s`.","TypeError"
"9Z","invalid argument. Must provide a nonnegative number on the interval [0,1]. Value: `%f`.","RangeError"
"9a","invalid argument. Output argument must be an array-like object. Value: `%s`.","TypeError"
"9b","invalid argument. Window size must be a positive integer. Value: `%s`.","TypeError"
"9c","invalid argument. Window size must be greater than or equal to 3. Value: `%s`.","RangeError"
"9d","invalid option. `%s` option must be on the interval [0,1]. Option: `%f`.","RangeError"
"9e","invalid argument. First argument must either specify the order of the correlation distance matrix or be a square 2-dimensional ndarray for storing the correlation distance matrix. Value: `%s`.","TypeError"
"9f","invalid argument. The number of elements (means) in the second argument must match correlation distance matrix dimensions. Expected: `%u`. Actual: `%u`.","Error"
"9g","invalid argument. Vector length must match correlation matrix dimensions. Expected: `%u`. Actual: `%u`.","Error"
"9h","invalid argument. Vector length must match correlation distance matrix dimensions. Expected: `%u`. Actual: `%u`.","Error"
"9i","invalid argument. First argument must either specify the order of the correlation matrix or be a square 2-dimensional ndarray for storing the correlation matrix. Value: `%s`.","TypeError"
"9j","invalid argument. Unsupported/unrecognized kernel. Value: `%s`.","Error"
"9k","invalid argument. Second argument must be a numeric array. Value: `%s`.","TypeError"
"9l","invalid option. Lower bound `%s` must be strictly less than the upper bound `%s`.","RangeError"
"9m","invalid option. `%s` option must be an array of positive numbers. Option: `%s`.","TypeError"
"9n","invalid option. `%s` option must be an array of length two. Option: `%s`.","TypeError"
"9o","invalid option. `%s` option must be a string denoting a known kernel function or a custom function. Option: `%s`.","TypeError"
"9p","invalid arguments. First argument and `%s` must be arrays having the same length.","RangeError"
"9q","invalid invocation. Incorrect number of arguments. Must provide at least two array-like arguments. Value: `%s`.","Error"
"9r","invalid option. `%s` must be a number on the interval: [0, 1]. Value: `%f`.","RangeError"
"9s","invalid argument. First argument must be a typed array or number array. Value: `%s`.","TypeError"
"9t","invalid argument. Second argument must be either a CDF function or a string. Value: `%s`.","TypeError"
"9u","invalid argument. Distribution parameter must be a number. Value: `%s`.","TypeError"
"9v","invalid option. `%s` option must contain at least two unique elements. Value: `%s`.","Error"
"9w","invalid argument. Provided arrays cannot be empty. Value: `%s`.","Error"
"9x","invalid argument. First argument must be an array of probabilities. Value: `%s`.","TypeError"
"9y","invalid argument. When specified, `%s` arguments must contain at least a length of %u. Value: `%u`.","RangeError"
"9z","invalid argument. Second argument must be one of the following: %s. Value: `%s`.","Error"
"A0","invalid option. `%s` option must be a number in `[0,1]`. Option: `%s`.","TypeError"
"A1","invalid option. `%s` option must be a number on the interval: [-1, 1]. Option: `%s`.","TypeError"
"A2","invalid argument. First argument must contain at least two elements. Value: `%s`.","Error"
"A3","invalid argument. Second argument must be either a numeric array or an options object. Value: `%s`.","TypeError"
"A4","invalid option. `%s` option must be either `equal` or `unequal`. Option: `%s`.","Error"
"A5","invalid argument. `%s` argument must be a numeric array. Value: `%s`.","TypeError"
"A6","invalid option. `%s` option must be one of the following: %s. Option: `%s`.","Error"
"A7","invalid argument. Third argument must be a positive number. Value: `%s`.","TypeError"
"A8","invalid argument. Fourth argument must be a positive number. Value: `%s`.","TypeError"
"A9","invalid operation. Serialization function must return a string or Buffer. Value: `%s`.","Error"
"AA","invalid argument. In binary mode, a provided value must be a string, Buffer, or Uint8Array. Value: `%s`.","TypeError"
"AB","invalid option. `%s` option must be either a string or a regular expression. Option: `%s`.","TypeError"
"AC","invalid argument. First input array offset must be a nonnegative integer. Value: `%s`.","TypeError"
"AD","invalid argument. Second input array offset must be a nonnegative integer. Value: `%s`.","TypeError"
"AE","invalid argument. Output array offset must be a nonnegative integer. Value: `%s`.","TypeError"
"AF","invalid argument. Must provided recognized data types. Unable to resolve a data type string. Value: `%s`.","TypeError"
"AG","invalid argument. Input array offset must be a nonnegative integer. Value: `%s`.","TypeError"
"AH","invalid argument. Input array stride must be an integer. Value: `%s`.","TypeError"
"AI","invalid argument. Output array stride must be an integer. Value: `%s`.","TypeError"
"AJ","invalid option. `%s` option must be an array of strings. Option: `%s`.","TypeError"
"AK","invalid argument. Must provide a valid position (i.e., within string bounds). Value: `%s`.","RangeError"
"AL","invalid argument. Third argument must be a boolean. Value: `%s`.","TypeError"
"AM","invalid argument. Must provide valid code points (i.e., nonnegative integers). Value: `%s`.","TypeError"
"AN","invalid argument. Must provide a valid code point (cannot exceed max). Value: `%s`.","RangeError"
"AO","invalid argument. Third argument must be a string. Value: `%s`.","TypeError"
"AP","invalid argument. Output string length exceeds maximum allowed string length. Value: `%u`.","RangeError"
"AQ","invalid argument. Third argument must be a string or an array of strings. Value: `%s`.","TypeError"
"AR","invalid argument. At least one padding option must have a length greater than 0. Left padding: `%s`. Right padding: `%s`.","RangeError"
"AS","invalid argument. Second argument must be an array of strings. Value: `%s`.","TypeError"
"AT","invalid argument. Second argument must be a string or regular expression. Value: `%s`.","TypeError"
"AU","invalid argument. Third argument must be a string or replacement function. Value: `%s`.","TypeError"
"AV","invalid argument. Must provide a string or an array of strings. Value: `%s`.","TypeError"
"AW","invalid argument. If only providing a single argument, must provide a Date object. Value: `%s`.","TypeError"
"AX","invalid argument. First argument must be either a string or integer. Value: `%s`.","TypeError"
"AY","invalid argument. Day number must be on the interval: `[1, %u]`. Value: `%d`.","RangeError"
"AZ","invalid argument. First argument must be either a string, integer, or Date object. Value: `%s`.","TypeError"
"Aa","invalid argument. An integer month value must be on the interval: [1, 12]. Value: `%s`.","RangeError"
"Ab","invalid argument. Must provide a recognized month. Value: `%s`.","Error"
"Ac","invalid argument. Must provide either an integer or a `Date` object. Value: `%s`.","TypeError"
"Ad","invalid argument. Must provide either a string, integer, or Date object. Value: `%s`.","TypeError"
"Ae","invalid argument. Must provide an array of nonnegative integers. Value: `%s`.","TypeError"
"Af","invalid argument. Input array must contain two elements. Value: `%s`.","RangeError"
"Ag","invalid argument. Must provide a collection. Value: `%s`.","TypeError"
"Ah","invalid argument. First argument must be a collection. Value: `%s`.","TypeError"
"Ai","invalid argument. First argument must be either an array, typed array, or an array-like object. Value: `%s`.","TypeError"
"Aj","invalid argument. All arguments must be functions. Value: `%s`.","TypeError"
"Ak","invalid argument. Number of function invocations must be a nonnegative integer. Value: `%s`.","TypeError"
"Al","invalid argument. First argument must be an array of functions. Value: `%s`.","TypeError"
"Am","invalid argument. Last argument must be a collection. Value: `%s`.","TypeError"
"An","invalid argument. Must provide either a valid buffer size (i.e., a positive integer) or an array-like object which can serve as the underlying buffer. Value: `%s`.","TypeError"
"Ao","invalid argument. An iterator must return an array-like object containing vertices. Value: `%s`.","TypeError"
"Ap","invalid argument. Callback must return an array-like object containing vertices. Value: `%s`.","TypeError"
"Aq","invalid argument. Callback must return an array-like object. Value: `%s`.","TypeError"
"Ar","invalid argument. Each element of the adjacency list must be an array-like object. Value: `%s`.","TypeError"
"As","invalid argument. Each element of the edge list must be an array-like object. Value: `%s`.","TypeError"
"At","invalid argument. Second argument must be an array-like object or an iterable. Value: `%s`.","TypeError"
"Au","invalid argument. First argument exceeds matrix dimensions. Value: `%u`.","RangeError"
"Av","invalid argument. Second argument exceeds matrix dimensions. Value: `%u`.","RangeError"
"Aw","invalid argument. Vertex cannot exceed matrix dimensions. Value: `%u`.","RangeError"
"Ax","invalid argument. Second argument must be a recognized output path convention. Value: `%s`.","Error"
"Ay","invalid argument. Cannot convert Windows extended-length paths to POSIX paths. Value: `%s`.","Error"
